stand,latcoord,longcoord
V702,50.02251222222222,8.530798611111113
V704,50.02263416666666,8.531326666666667
V706,50.022754444444445,8.531860833333335
V708,50.02288083333333,8.53240777777778
V711,50.02189861111111,8.532519166666667
V712,50.02299611111111,8.53284888888889
V713,50.02198416666666,8.532908055555556
V714,50.02307916666667,8.533228055555556
V715,50.02207083333333,8.533301388888889
V716,50.02310388888889,8.533619999999999
V717,50.02217527777778,8.53366861111111
V718,50.023202222222224,8.533990555555555
V719,50.02229194444444,8.534044444444444
V721,50.02236361111111,8.534446666666666
G1,50.031684999999996,8.583288055555556
G2,50.03156194444444,8.585301944444446
G3,50.032046944444446,8.583501944444444
G4,50.03217305555555,8.585736944444445
G5,50.03241305555555,8.583753055555556
G6,50.03279,8.58617388888889
G7,50.032936944444444,8.584136944444445
G8,50.033403888888884,8.58661888888889
G9,50.03366694444444,8.584665000000001
G10,50.03422111111111,8.587201111111112
G11,50.03456194444444,8.585296111111111
G12,50.034838055555554,8.587641944444446
G13,50.03530388888889,8.585816944444446
G14,50.035448055555555,8.588085000000001
G15,50.03597694444444,8.586306944444445
G16,50.03631111111111,8.58765388888889
H2,50.03190611111111,8.581473055555556
H4,50.03237111111111,8.581231944444443
H6,50.032925,8.580898888888889
H8,50.03359888888889,8.58051
H10,50.033965277777774,8.580261944444445
H12,50.034326111111106,8.580093055555555
H14,50.03470194444444,8.579837777777778
J2B,50.031997777777775,8.577195555555555
J2,50.032082083333336,8.576853194444443
J2A,50.03217319444444,8.576516527777777
J4,50.032355277777775,8.575843888888889
J6B,50.03258069444444,8.5751725
J6,50.032669999999996,8.574875277777778
J6A,50.03276597222222,8.57451861111111
J8,50.03302194444444,8.573361666666667
K2,50.02821472222222,8.577377777777777
K4,50.02806944444444,8.576597777777778
K6,50.02784333333333,8.5755975
K8,50.027631666666665,8.574490833333334
K10,50.02735583333333,8.573305277777777
W3,50.04388138888889,8.55113902777778
W5,50.04313902777778,8.556628750000002
W6,50.04680111111111,8.555514444444444
W9,50.02827819444444,8.556888194444445
W7,50.02492708333333,8.54409888888889
W12,50.02610958333333,8.55082513888889
DP1,50.03435611111111,8.52162402777778
DP2,50.032523749999996,8.521478194444445
